UserID,SessionID,ProductID,CartEvent,OrderID,OrderStatus,PaymentMethod,Timestamp
U0079,S0090,P0046,remove,O0359,No order,None,2024-01-05 18:11:00
U0090,S0278,P0021,purchase,O0360,No order,Debit Card,2024-01-09 9:23:00
U0100,S0084,P0036,purchase,No Order,Pending,None,2024-01-15 19:42:00
U0012,S0152,P0035,remove,No Order,No Order,None,2024-01-18 10:19:00
U0088,S0034,P0028,view,O0363,Pending,None,2024-01-09 10:24:00
U0007,S0150,P0021,view,No Order,Pending,Credit Card,2024-01-18 2:50:00
U0036,S0215,P0034,add,No Order,No order,None,2024-01-13 5:37:00
U0065,S0254,P0042,remove,O0366,Pending,None,2024-01-23 9:25:00
U0034,S0106,P0037,view,O0367,No order,Paypal,2024-01-25 9:21:00
U0010,S0041,P0039,view,O0368,No order,Debit Card,2024-01-29 11:48:00
U0009,S0264,P0039,view,No Order,No order,None,2024-01-10 13:26:00
U0069,S0066,P0035,view,O0370,No Order,None,2024-01-07 10:49:00
U0023,S0074,P0014,remove,No Order,No order,Credit Card,2024-01-11 10:02:00
U0084,S0210,P0012,purchase,O0372,Shipped,None,2024-01-25 23:59:00
U0011,S0232,P0021,view,O0373,No order,None,2024-01-24 11:25:00
U0042,S0299,P0036,purchase,No Order,No order,None,2024-01-16 23:25:00
U0020,S0253,P0006,add,No Order,No Order,Credit Card,2024-01-03 16:22:00
U0022,S0078,P0003,view,O0376,Canceled,Credit Card,2024-01-08 2:14:00
U0042,S0024,P0017,remove,O0377,No Order,None,2024-01-27 19:59:00
U0047,S0239,P0017,view,No Order,Pending,Credit Card,2024-01-02 3:11:00
U0072,S0142,P0032,purchase,No Order,No order,None,2024-01-08 23:16:00
U0001,S0172,P0037,view,O0380,Pending,Credit Card,2024-01-24 7:12:00
U0025,S0224,P0012,add,O0381,No order,None,2024-01-10 6:43:00
U0043,S0162,P0035,view,No Order,No order,Paypal,2024-01-22 15:56:00
U0079,S0084,P0045,purchase,No Order,Pending,None,2024-01-05 8:37:00
U0089,S0046,P0023,view,No Order,Pending,None,2024-01-26 16:04:00
U0050,S0109,P0043,purchase,No Order,No order,None,2024-01-11 1:55:00
U0096,S0093,P0031,view,O0386,No order,Paypal,2024-01-24 6:00:00
U0075,S0020,P0008,add,O0387,No order,None,2024-01-01 18:10:00
U0018,S0299,P0032,purchase,No Order,No order,None,2024-01-28 18:45:00
U0096,S0186,P0006,add,No Order,No order,None,2024-01-18 11:17:00
U0008,S0240,P0041,remove,No Order,No Order,None,2024-01-16 11:13:00
U0075,S0265,P0005,purchase,No Order,No order,None,2024-01-23 19:50:00
U0028,S0272,P0004,add,No Order,No Order,None,2024-01-13 22:13:00
U0060,S0255,P0041,remove,O0393,No order,Debit Card,2024-01-02 0:51:00
U0081,S0121,P0039,add,No Order,No order,None,2024-01-14 17:43:00
U0091,S0154,P0003,remove,No Order,Canceled,Credit Card,2024-01-30 10:23:00
U0034,S0296,P0030,view,O0396,Canceled,None,2024-01-15 12:56:00
U0082,S0290,P0021,remove,No Order,No order,None,2024-01-09 15:12:00
U0084,S0156,P0030,view,O0398,Canceled,Credit Card,2024-01-01 6:36:00
U0005,S0147,P0018,remove,O0399,Pending,None,2024-01-20 6:32:00
U0012,S0221,P0013,remove,O0400,No order,Credit Card,2024-01-21 7:05:00
U0037,S0027,P0030,remove,No Order,Canceled,None,2024-01-21 19:55:00
U0037,S0200,P0049,view,No Order,No Order,Credit Card,2024-01-27 1:13:00
U0094,S0188,P0038,view,O0403,No order,None,2024-01-08 18:20:00
U0058,S0200,P0045,add,No Order,No Order,Paypal,2024-01-09 1:27:00
U0070,S0230,P0021,purchase,No Order,No order,None,2024-01-28 9:23:00
U0051,S0222,P0047,remove,O0406,No order,Paypal,2024-01-25 14:43:00
U0003,S0252,P0008,remove,O0407,No Order,Debit Card,2024-01-11 12:46:00
U0027,S0053,P0027,view,No Order,No Order,None,2024-01-21 3:26:00
U0047,S0085,P0038,remove,No Order,No order,None,2024-01-29 21:10:00
U0061,S0044,P0040,purchase,O0410,No order,None,2024-01-04 17:43:00
U0048,S0077,P0025,remove,No Order,No Order,None,2024-01-15 3:42:00
U0025,S0128,P0014,view,O0412,No Order,Debit Card,2024-01-12 7:08:00
U0034,S0269,P0014,purchase,No Order,Shipped,None,2024-01-12 5:39:00
U0002,S0135,P0009,purchase,No Order,No order,Paypal,2024-01-09 21:34:00
U0082,S0284,P0018,add,No Order,No order,Credit Card,2024-01-19 4:04:00
U0088,S0204,P0006,purchase,O0416,No order,Debit Card,2024-01-01 12:55:00
U0042,S0114,P0030,purchase,O0417,Canceled,None,2024-01-30 16:53:00
U0085,S0174,P0035,remove,No Order,No order,None,2024-01-27 14:05:00
U0059,S0252,P0014,view,No Order,Pending,None,2024-01-20 19:23:00
U0015,S0063,P0011,view,O0420,No Order,None,2024-01-20 21:11:00
U0082,S0122,P0006,remove,O0421,No order,None,2024-01-18 20:57:00
U0079,S0191,P0030,purchase,No Order,Pending,None,2024-01-16 10:24:00
U0021,S0100,P0021,add,O0423,No order,Credit Card,2024-01-07 7:11:00
U0056,S0049,P0007,remove,No Order,Canceled,Paypal,2024-01-15 12:16:00
U0059,S0092,P0027,add,O0425,No Order,None,2024-01-15 17:22:00
U0048,S0234,P0046,view,No Order,No order,None,2024-01-22 15:56:00
U0060,S0242,P0038,remove,O0427,No order,None,2024-01-05 10:25:00
U0050,S0086,P0044,view,O0428,No Order,None,2024-01-04 4:11:00
U0044,S0208,P0025,add,O0429,No Order,None,2024-01-20 22:41:00
U0020,S0016,P0020,purchase,No Order,Delivered,None,2024-01-13 14:44:00
U0078,S0071,P0007,purchase,O0431,No order,Credit Card,2024-01-19 10:15:00
U0007,S0020,P0022,view,No Order,No order,Debit Card,2024-01-04 7:07:00
U0045,S0038,P0015,view,O0433,Pending,Debit Card,2024-01-30 18:23:00
U0032,S0147,P0015,add,No Order,No order,Debit Card,2024-01-30 6:38:00
U0088,S0276,P0020,add,O0435,No order,None,2024-01-04 18:53:00
U0071,S0236,P0006,purchase,O0436,Pending,None,2024-01-30 11:21:00
U0046,S0060,P0015,remove,No Order,Pending,None,2024-01-04 10:45:00
U0024,S0165,P0023,purchase,O0438,Shipped,Debit Card,2024-01-10 16:25:00
U0058,S0001,P0007,add,O0439,Canceled,None,2024-01-30 0:11:00
U0013,S0146,P0043,remove,O0440,Canceled,None,2024-01-27 0:14:00
U0044,S0294,P0027,remove,No Order,No order,None,2024-01-04 8:34:00
U0059,S0233,P0028,purchase,O0442,Pending,Paypal,2024-01-14 15:46:00
U0046,S0252,P0020,purchase,No Order,Pending,None,2024-01-06 16:01:00
U0011,S0036,P0026,view,O0444,No order,Credit Card,2024-01-21 12:43:00
U0082,S0006,P0005,add,O0445,No order,None,2024-01-27 19:13:00
U0098,S0232,P0013,add,O0446,No Order,Debit Card,2024-01-27 22:24:00
U0064,S0270,P0034,remove,No Order,No Order,None,2024-01-20 20:47:00
U0059,S0253,P0005,purchase,No Order,No order,Credit Card,2024-01-18 1:55:00
U0001,S0018,P0003,view,No Order,No Order,Paypal,2024-01-17 8:43:00
U0020,S0093,P0041,purchase,O0450,Pending,Paypal,2024-01-19 5:25:00
U0098,S0297,P0020,add,O0451,No Order,Paypal,2024-01-11 7:51:00
U0025,S0206,P0038,purchase,No Order,Canceled,None,2024-01-09 0:22:00
U0032,S0219,P0043,remove,O0453,No order,None,2024-01-06 4:12:00
U0030,S0055,P0022,add,No Order,Canceled,Credit Card,2024-01-19 3:17:00
U0096,S0262,P0021,remove,No Order,No order,None,2024-01-08 4:26:00
U0068,S0283,P0033,add,No Order,No order,None,2024-01-03 14:33:00
U0043,S0164,P0028,purchase,No Order,Canceled,None,2024-01-05 13:13:00
U0018,S0181,P0003,view,No Order,No Order,Paypal,2024-01-28 21:37:00
U0019,S0139,P0040,remove,No Order,No order,Paypal,2024-01-15 13:13:00
U0030,S0196,P0017,view,O0460,No order,Debit Card,2024-01-16 15:55:00
U0006,S0001,P0012,remove,No Order,Pending,Paypal,2024-01-06 23:24:00
U0095,S0076,P0016,add,No Order,No order,Credit Card,2024-01-01 23:18:00
U0072,S0002,P0007,add,No Order,No Order,Paypal,2024-01-16 12:51:00
U0065,S0098,P0031,view,O0464,Pending,Debit Card,2024-01-04 1:14:00
U0096,S0091,P0046,add,No Order,Pending,None,2024-01-03 16:19:00
U0093,S0172,P0019,remove,O0466,Canceled,None,2024-01-11 9:41:00
U0068,S0223,P0015,remove,O0467,No Order,Debit Card,2024-01-20 20:31:00
U0091,S0066,P0033,remove,O0468,No order,Debit Card,2024-01-22 12:34:00
U0033,S0177,P0003,remove,No Order,Pending,Debit Card,2024-01-11 13:58:00
U0017,S0175,P0033,remove,No Order,No Order,None,2024-01-18 14:05:00
U0005,S0217,P0024,view,O0471,No order,Debit Card,2024-01-15 3:44:00
U0013,S0212,P0022,purchase,O0472,No order,None,2024-01-18 19:39:00
U0084,S0090,P0008,purchase,No Order,Delivered,None,2024-01-21 5:26:00
U0075,S0197,P0014,purchase,O0474,Shipped,None,2024-01-14 11:16:00
U0046,S0202,P0016,remove,O0475,No Order,None,2024-01-23 12:43:00
U0098,S0210,P0016,purchase,O0476,Delivered,None,2024-01-11 2:25:00
U0007,S0013,P0018,add,O0477,No Order,None,2024-01-08 12:39:00
U0002,S0298,P0009,add,O0478,No order,Debit Card,2024-01-30 2:37:00
U0088,S0122,P0014,add,No Order,No Order,None,2024-01-07 11:30:00
U0056,S0237,P0008,view,No Order,No order,None,2024-01-23 15:37:00
U0082,S0215,P0016,purchase,O0481,Delivered,None,2024-01-13 20:40:00
U0040,S0219,P0042,view,No Order,No Order,None,2024-01-26 4:45:00
U0089,S0007,P0013,add,O0483,No order,Paypal,2024-01-06 14:45:00
U0083,S0093,P0027,remove,No Order,No order,None,2024-01-29 9:31:00
U0015,S0195,P0005,remove,O0485,No order,Paypal,2024-01-11 7:19:00
U0096,S0140,P0023,purchase,No Order,No order,None,2024-01-16 9:42:00
U0027,S0193,P0007,view,O0487,No order,None,2024-01-29 22:07:00
U0002,S0125,P0033,purchase,O0488,No order,Paypal,2024-01-24 20:33:00
U0047,S0244,P0005,remove,O0489,Canceled,None,2024-01-04 9:55:00
U0100,S0159,P0042,add,O0490,No order,None,2024-01-07 13:03:00
U0036,S0003,P0011,add,No Order,No order,Paypal,2024-01-30 11:56:00
U0093,S0215,P0049,remove,O0492,No order,None,2024-01-08 16:54:00
U0058,S0290,P0046,purchase,No Order,Pending,None,2024-01-25 14:01:00
U0067,S0127,P0020,purchase,O0494,Canceled,Paypal,2024-01-10 17:59:00
U0084,S0060,P0015,remove,No Order,No Order,None,2024-01-10 5:52:00
U0046,S0280,P0025,view,No Order,Canceled,Credit Card,2024-01-01 9:46:00
U0017,S0014,P0005,add,No Order,No Order,None,2024-01-08 5:33:00
U0096,S0133,P0001,purchase,O0498,No order,Paypal,2024-01-13 2:41:00
U0016,S0057,P0002,view,No Order,Pending,None,2024-01-22 21:03:00
U0018,S0048,P0040,purchase,O0500,Pending,None,2024-01-23 2:50:00
U0062,S0223,P0035,purchase,No Order,No order,Paypal,2024-01-28 19:55:00
U0053,S0207,P0025,add,O0502,No order,Credit Card,2024-01-10 7:20:00
U0047,S0237,P0027,view,No Order,No order,None,2024-01-26 3:18:00
U0047,S0185,P0044,add,No Order,Canceled,None,2024-01-07 7:02:00
U0015,S0076,P0034,purchase,O0505,Shipped,None,2024-01-15 17:15:00
U0007,S0297,P0008,add,O0506,No order,Paypal,2024-01-15 0:01:00
U0059,S0276,P0021,add,O0507,No order,None,2024-01-28 1:13:00
U0027,S0092,P0032,view,O0508,Pending,None,2024-01-27 13:36:00
U0093,S0087,P0007,remove,O0509,Canceled,Paypal,2024-01-05 19:14:00
U0023,S0284,P0019,remove,No Order,No Order,None,2024-01-20 21:53:00
U0049,S0101,P0019,remove,No Order,No Order,Paypal,2024-01-14 18:43:00
U0009,S0082,P0038,remove,No Order,Pending,Paypal,2024-01-15 7:19:00
U0024,S0154,P0006,add,O0513,No order,Debit Card,2024-01-28 15:30:00
U0047,S0135,P0007,view,No Order,No order,None,2024-01-15 18:58:00
U0061,S0095,P0035,remove,O0515,No Order,Debit Card,2024-01-10 20:48:00
U0092,S0230,P0004,remove,O0516,No order,None,2024-01-05 9:21:00
U0011,S0105,P0038,purchase,No Order,No order,None,2024-01-23 9:50:00
U0039,S0180,P0039,add,No Order,No order,Paypal,2024-01-11 15:34:00
U0090,S0039,P0033,add,O0519,Canceled,Credit Card,2024-01-06 6:48:00
U0084,S0083,P0048,purchase,No Order,No order,None,2024-01-01 14:08:00
U0100,S0181,P0002,view,No Order,No order,Debit Card,2024-01-13 5:20:00
U0021,S0108,P0015,view,O0522,No order,None,2024-01-12 6:52:00
U0052,S0051,P0022,view,O0523,No order,None,2024-01-14 22:23:00
U0065,S0243,P0023,add,No Order,Pending,None,2024-01-19 6:56:00
U0064,S0229,P0046,view,No Order,No Order,None,2024-01-07 18:03:00
U0014,S0030,P0045,purchase,No Order,No order,None,2024-01-13 18:51:00
U0053,S0238,P0019,view,No Order,No Order,Paypal,2024-01-23 12:01:00
U0040,S0150,P0007,add,O0528,No order,None,2024-01-25 3:45:00
U0052,S0062,P0011,add,No Order,Canceled,None,2024-01-08 16:53:00
U0070,S0022,P0050,add,O0530,No order,Paypal,2024-01-17 10:48:00
U0005,S0224,P0009,add,O0531,Canceled,Paypal,2024-01-07 17:27:00
U0071,S0285,P0010,add,No Order,No order,None,2024-01-23 14:19:00
U0084,S0270,P0039,purchase,O0533,Pending,None,2024-01-08 19:54:00
U0087,S0273,P0009,remove,No Order,No order,None,2024-01-17 3:48:00
U0024,S0012,P0014,view,No Order,Canceled,Credit Card,2024-01-06 22:06:00
U0066,S0043,P0008,purchase,No Order,No order,Paypal,2024-01-22 12:38:00
U0036,S0255,P0012,view,O0537,Pending,Debit Card,2024-01-30 4:19:00
U0096,S0281,P0050,purchase,No Order,Delivered,Paypal,2024-01-12 10:20:00
U0091,S0100,P0039,view,O0539,No order,None,2024-01-19 5:16:00
U0090,S0225,P0043,remove,No Order,No order,None,2024-01-26 15:47:00
U0023,S0103,P0017,view,O0541,No order,None,2024-01-01 9:52:00
U0018,S0127,P0039,view,No Order,Canceled,None,2024-01-28 16:23:00
U0068,S0230,P0039,remove,No Order,No order,None,2024-01-14 6:28:00
U0063,S0144,P0022,add,O0544,No Order,None,2024-01-08 7:25:00
U0081,S0026,P0034,remove,O0545,No order,Paypal,2024-01-03 10:05:00
U0080,S0113,P0026,add,O0546,No order,None,2024-01-06 11:05:00
U0067,S0207,P0002,purchase,No Order,Shipped,None,2024-01-24 9:04:00
U0094,S0140,P0001,view,O0548,Pending,None,2024-01-24 7:45:00
U0012,S0211,P0025,purchase,O0549,No order,None,2024-01-12 10:07:00
U0078,S0175,P0037,purchase,No Order,Canceled,None,2024-01-22 11:17:00
U0043,S0026,P0028,view,No Order,No Order,None,2024-01-30 3:55:00
U0029,S0185,P0041,view,No Order,No order,None,2024-01-29 9:29:00
U0077,S0125,P0011,remove,No Order,No order,Paypal,2024-01-01 0:02:00
U0001,S0086,P0033,add,No Order,Canceled,None,2024-01-23 2:31:00
U0040,S0065,P0028,view,O0555,No order,Paypal,2024-01-14 15:47:00
U0048,S0285,P0007,view,No Order,Canceled,Credit Card,2024-01-25 10:38:00
U0021,S0214,P0035,add,No Order,Pending,Debit Card,2024-01-07 22:28:00
U0013,S0291,P0013,remove,No Order,Pending,None,2024-01-20 23:39:00
U0024,S0204,P0014,add,O0559,Canceled,None,2024-01-08 23:19:00
U0073,S0260,P0032,purchase,O0560,No order,Debit Card,2024-01-29 17:27:00
U0053,S0114,P0029,add,O0561,Pending,None,2024-01-17 3:35:00
U0009,S0099,P0041,view,O0562,No Order,None,2024-01-09 7:38:00
U0013,S0248,P0044,view,No Order,Canceled,Credit Card,2024-01-30 15:09:00
U0049,S0276,P0048,remove,No Order,No order,Debit Card,2024-01-30 12:16:00
U0044,S0266,P0040,view,No Order,No order,None,2024-01-09 23:21:00
U0015,S0292,P0027,add,O0566,No order,Paypal,2024-01-15 20:32:00
U0036,S0252,P0022,purchase,No Order,No order,None,2024-01-14 6:53:00
U0069,S0266,P0005,remove,O0568,No Order,Credit Card,2024-01-23 3:29:00
U0049,S0095,P0046,add,No Order,Canceled,Credit Card,2024-01-12 5:47:00
U0066,S0006,P0001,purchase,O0570,Shipped,Paypal,2024-01-24 8:25:00
U0023,S0064,P0005,purchase,No Order,No order,Debit Card,2024-01-23 6:23:00
U0029,S0244,P0012,view,No Order,No Order,None,2024-01-21 17:38:00
U0024,S0113,P0031,remove,O0573,No order,None,2024-01-14 7:56:00
U0074,S0174,P0025,add,No Order,No order,None,2024-01-30 23:40:00
U0046,S0167,P0040,view,O0575,Canceled,Paypal,2024-01-02 21:49:00
U0050,S0275,P0017,add,O0576,Canceled,None,2024-01-06 12:46:00
U0055,S0216,P0003,view,No Order,No Order,Debit Card,2024-01-22 16:50:00
U0077,S0094,P0044,purchase,O0578,No order,Credit Card,2024-01-07 15:55:00
U0052,S0019,P0021,purchase,No Order,Delivered,Debit Card,2024-01-15 5:13:00
U0010,S0274,P0044,view,O0580,No Order,None,2024-01-11 15:42:00
U0097,S0173,P0034,add,O0581,No order,Debit Card,2024-01-30 22:36:00
U0011,S0022,P0026,purchase,No Order,Canceled,Credit Card,2024-01-11 23:30:00
U0058,S0084,P0036,remove,No Order,No Order,None,2024-01-25 22:43:00
U0093,S0227,P0020,remove,No Order,Pending,None,2024-01-06 0:34:00
U0094,S0289,P0043,remove,No Order,No order,Credit Card,2024-01-07 12:05:00
U0080,S0084,P0030,purchase,O0586,Delivered,None,2024-01-05 0:07:00
U0048,S0199,P0007,add,No Order,No order,None,2024-01-15 8:59:00
U0054,S0083,P0024,purchase,O0588,No order,Paypal,2024-01-17 7:46:00
U0009,S0288,P0005,remove,No Order,Pending,Debit Card,2024-01-18 18:43:00
U0055,S0282,P0022,add,O0590,No order,None,2024-01-24 9:10:00
U0066,S0089,P0029,purchase,O0591,Shipped,Paypal,2024-01-26 20:58:00
U0044,S0145,P0011,purchase,O0592,Shipped,None,2024-01-24 9:56:00
U0059,S0212,P0024,remove,No Order,No order,Credit Card,2024-01-10 7:17:00
U0009,S0013,P0049,purchase,O0594,Shipped,None,2024-01-15 19:22:00
U0059,S0039,P0006,view,No Order,No Order,None,2024-01-14 8:15:00
U0041,S0074,P0027,purchase,No Order,No order,Credit Card,2024-01-22 12:20:00
U0022,S0029,P0031,remove,O0597,Pending,None,2024-01-20 2:39:00
U0098,S0114,P0034,purchase,No Order,Pending,Credit Card,2024-01-02 20:26:00
U0096,S0292,P0037,remove,O0599,Canceled,Paypal,2024-01-05 1:05:00
U0099,S0224,P0034,remove,O0600,Pending,None,2024-01-25 19:34:00
U0044,S0147,P0007,view,No Order,No order,None,2024-01-23 13:21:00
U0078,S0280,P0046,add,O0602,No order,None,2024-01-12 19:36:00
U0096,S0178,P0041,view,No Order,No order,None,2024-01-27 13:43:00
U0009,S0100,P0048,add,No Order,Pending,None,2024-01-16 3:22:00
U0093,S0129,P0021,add,O0605,No order,None,2024-01-13 14:26:00
U0006,S0104,P0042,view,No Order,No order,None,2024-01-27 16:16:00
U0029,S0079,P0010,remove,O0607,Pending,Debit Card,2024-01-11 20:53:00
U0039,S0167,P0035,add,No Order,Canceled,None,2024-01-15 0:06:00
U0076,S0236,P0019,add,No Order,No Order,None,2024-01-30 4:54:00
U0040,S0214,P0024,add,No Order,No order,Paypal,2024-01-17 11:57:00
U0078,S0079,P0032,purchase,O0611,No order,None,2024-01-18 8:12:00
U0013,S0080,P0017,remove,O0612,No order,None,2024-01-04 10:01:00
U0071,S0091,P0012,purchase,No Order,Canceled,None,2024-01-21 11:29:00
U0045,S0179,P0030,remove,O0614,No order,None,2024-01-21 11:12:00
U0081,S0102,P0032,purchase,No Order,No order,Debit Card,2024-01-25 20:14:00
U0010,S0013,P0015,purchase,O0616,No order,None,2024-01-15 6:05:00
U0099,S0154,P0032,view,O0617,No order,None,2024-01-07 5:31:00
U0078,S0189,P0037,remove,O0618,No order,Credit Card,2024-01-10 19:44:00
U0026,S0251,P0041,remove,O0619,No Order,Debit Card,2024-01-27 14:57:00
U0064,S0199,P0020,add,No Order,No Order,None,2024-01-14 3:37:00
U0032,S0102,P0045,add,O0621,No order,Debit Card,2024-01-11 2:17:00
U0010,S0223,P0011,remove,O0622,No order,Credit Card,2024-01-17 18:11:00
U0054,S0229,P0025,purchase,O0623,Canceled,None,2024-01-17 5:14:00
U0059,S0278,P0047,view,O0624,No Order,None,2024-01-21 2:41:00
U0053,S0141,P0044,remove,O0625,Pending,None,2024-01-27 12:18:00
U0097,S0079,P0048,remove,No Order,No Order,None,2024-01-13 22:31:00
U0048,S0227,P0019,add,O0627,No Order,Credit Card,2024-01-06 22:49:00
U0028,S0299,P0030,add,No Order,No Order,None,2024-01-30 12:13:00
U0072,S0047,P0031,remove,No Order,No order,None,2024-01-25 9:23:00
U0093,S0019,P0043,remove,No Order,No Order,None,2024-01-21 0:58:00
U0038,S0133,P0043,add,O0631,No order,None,2024-01-20 15:48:00
U0035,S0072,P0034,remove,O0632,No order,None,2024-01-05 6:50:00
U0094,S0298,P0030,view,O0633,No Order,None,2024-01-06 14:07:00
U0085,S0249,P0047,add,O0634,Canceled,Credit Card,2024-01-12 7:38:00
U0022,S0238,P0022,add,No Order,No Order,None,2024-01-01 21:53:00
U0062,S0214,P0002,view,O0636,Pending,None,2024-01-19 9:08:00
U0071,S0251,P0013,view,No Order,No order,None,2024-01-09 21:45:00
U0047,S0201,P0017,remove,O0638,Pending,None,2024-01-08 13:32:00
U0008,S0092,P0003,add,No Order,No order,None,2024-01-18 5:20:00
U0065,S0116,P0021,purchase,O0640,No order,None,2024-01-24 22:40:00
U0021,S0252,P0039,add,No Order,No Order,None,2024-01-29 20:38:00
U0074,S0057,P0021,purchase,No Order,Canceled,Paypal,2024-01-16 5:25:00
U0076,S0248,P0023,add,O0643,No order,None,2024-01-14 9:03:00
U0050,S0009,P0001,purchase,No Order,No order,Paypal,2024-01-18 10:59:00
U0014,S0145,P0023,purchase,No Order,No order,None,2024-01-17 3:36:00
U0082,S0145,P0003,view,No Order,No order,None,2024-01-24 15:12:00
U0007,S0197,P0038,remove,O0647,No Order,None,2024-01-13 7:52:00
U0082,S0103,P0006,purchase,No Order,No order,Credit Card,2024-01-12 20:59:00
U0052,S0200,P0012,view,No Order,Pending,None,2024-01-25 19:55:00
U0015,S0225,P0044,add,No Order,Pending,None,2024-01-14 3:35:00
U0016,S0094,P0025,view,O0651,Canceled,Credit Card,2024-01-07 22:40:00
U0100,S0252,P0049,purchase,O0652,Canceled,None,2024-01-06 20:38:00
U0053,S0219,P0016,view,No Order,Canceled,Paypal,2024-01-21 7:28:00
U0048,S0179,P0046,remove,No Order,No order,None,2024-01-04 16:40:00
U0022,S0219,P0038,view,O0655,Canceled,Debit Card,2024-01-25 2:16:00
U0052,S0245,P0043,view,O0656,No Order,Paypal,2024-01-26 17:37:00
U0061,S0283,P0044,view,O0657,No Order,None,2024-01-16 6:07:00
U0078,S0120,P0015,remove,No Order,Canceled,None,2024-01-02 0:29:00
U0092,S0268,P0014,view,O0659,No order,None,2024-01-30 5:15:00
U0016,S0056,P0012,add,No Order,No order,None,2024-01-11 21:55:00
U0061,S0148,P0039,purchase,No Order,Delivered,None,2024-01-26 7:27:00
U0043,S0265,P0010,view,O0662,No Order,Paypal,2024-01-09 10:43:00
